QuestionID,entailment_score,contradiction_score,obligation_coverage_score,composite_score
212c795b-cbef-4dd4-bdd1-6ea1716602ba,0.15981,0.10213,0.0,0.35256
77fddeda-f4a7-4435-b55c-3ea8378ab845,0.13377,0.0051,0.5,0.54289
a33a467f-598f-47c0-ab4d-1f9adeb8cfae,0.32517,0.00147,0.6666666666666666,0.66346
ca31a667-0135-4d5d-b948-d06985ca33cd,0.57997,0.16066,0.0,0.4731
3bee053c-dd4d-4d7d-b449-ba82f91ce4e6,0.36925,0.13332,0.14285714285714285,0.4596
aee12a14-9a41-413e-8319-368b31b79d86,0.46705,0.17573,0.16666666666666666,0.486
30e733ef-0cd8-4e47-a2ea-84b75dcbfd4d,0.28684,0.33318,0.0,0.31789
a042682b-0b8b-4a72-a57e-984611532c1a,0.41817,0.25454,0.0,0.38788
421e7781-e6a0-4504-8849-80408cd0528f,0.16068,0.0527,0.5,0.53599
0ad4aef8-f4bc-4082-a28d-104c04e267f1,0.42717,0.01582,0.09090909090909091,0.50075
7a753759-771f-4933-b47e-7fabeb36bd52,0.23055,0.17512,0.16666666666666666,0.40737
7ea26efe-2915-4a84-a5b2-578ec1daa6ce,0.39849,0.38285,0.2727272727272727,0.42946
9b44b397-fba0-4b3f-ada3-b6e5fc8be093,0.36068,0.01038,0.6666666666666666,0.67232
0cdc1757-a9c9-434c-b1ca-17b15e736354,0.42304,0.31866,0.2,0.43479
f862ca6c-1b49-4fb2-bc6e-0301abfb1e03,0.33543,0.1094,0.0,0.40868
8bc2720f-a4cc-479a-a133-ae3c8d6dd2f3,0.3669,0.48938,0.0,0.29251
f4a2dc7b-bb28-45b5-b699-deb38d1d92af,0.4254,0.42973,0.2777777777777778,0.42448
e8183938-82f9-49a9-b388-5122836b761c,0.407,0.60345,0.25,0.35118
29e6a396-e6be-42c7-9ba7-ecd8309533aa,0.58949,0.09503,0.1,0.53149
e2dce63c-4cb3-4fcd-b983-968b046951a6,0.19354,0.02887,0.4,0.52156
608392ee-9adf-4d67-aecf-706e10823a8a,0.33971,0.00892,0.0,0.4436
f9dd9426-8fb5-4e4b-adf8-be17ff30bcb8,0.538,0.23295,0.2,0.50168
3ea2f9c5-6832-464e-8d09-1c4c4b7f6177,0.18698,0.04791,0.3333333333333333,0.4908
5e65e7e2-1473-44ba-b3d4-4a5b134eb81f,0.67172,0.00331,0.3333333333333333,0.66725
4784a575-3e52-44ee-a8a9-ef5b04d4ac61,0.29715,0.36337,0.0,0.31126
026ca45a-3826-4c2f-9a58-86b514759634,0.4222,0.38667,0.17857142857142858,0.4047
42310dc6-7b1e-4259-ab4c-c6d625e8d5ca,0.49747,0.19408,0.2222222222222222,0.50854
d10e788d-9975-4696-b75b-67122f6a1331,0.16754,0.01662,1.0,0.71697
bb5eaac9-fffa-4472-a5f2-9d1ba0a248de,0.30396,0.24877,0.0,0.35173
5d718864-9423-4bdd-b7c9-629112e3069e,0.36591,0.27835,0.16666666666666666,0.41808
d255ae2d-fcde-4f29-9383-2432267a48c3,0.33719,0.33467,0.030303030303030304,0.34427
bddad077-d911-4ae1-8b0d-22c78aa5e6b8,0.56932,0.66376,0.125,0.34352
4bcc24d5-5e00-4a27-91c5-4df518e7565e,0.49757,0.39255,0.1,0.40167
6547958f-bcf9-4b50-b931-083b2dd02c22,0.4208,0.72618,0.1951219512195122,0.29658
e06a434a-9df7-4891-bdcc-f1d7f92eaeb4,0.32223,0.33505,0.058823529411764705,0.34867
52a42587-72a1-47a3-8101-860de8daf3ad,0.2597,0.09058,0.36363636363636365,0.51092
1915ec4a-e633-4651-991b-c7bb94107840,0.31339,0.39562,0.0,0.30592
28bd6212-1436-48b8-8ac6-c0525f1ccaa8,0.37786,0.16578,0.42857142857142855,0.54688
b3180992-c2d9-4c35-a7df-aad4a4c140ce,0.55184,0.26629,0.0,0.42852
50e9e455-b878-4ffe-9826-84177768a75e,0.13537,0.34558,0.0,0.26326
38109387-af65-46ec-9abd-05dc1ff4a6ba,0.46764,0.00367,0.5,0.65466
1600509a-d5e1-456e-9e71-18e8b14ace7d,0.3348,0.19262,0.1,0.41406
6c543070-6939-4357-8e00-9f65384909f9,0.38012,0.56712,0.0,0.271
0f0d677b-62fb-45f3-b389-a0b92cd91a0d,0.26146,0.12274,0.4,0.51291
bc32488c-d5db-4f66-87f8-9231d9193757,0.34135,0.01291,0.0,0.44281
b910e81b-758d-4bdf-9c75-86f457e96de5,0.29261,0.0369,0.05555555555555555,0.43709
e64ee49d-e12f-4e10-a053-2ac9b49a0f0c,0.45465,0.23553,0.07692307692307693,0.43201
8ab076bc-b877-4575-81fc-fe795d9b7313,0.23126,0.14649,0.0,0.36159
2409cfcc-9bb0-41fb-a0f7-a589d0e087a1,0.25069,0.00193,0.5,0.58292
2388e0a6-bde9-4084-b4a6-d68f50871179,0.67558,0.27476,0.0,0.46694
e02565b8-451f-45bd-a42c-22380009abb4,0.16545,0.6698,0.0,0.16522
f64e09e0-4484-427b-8015-e87407103720,0.25079,0.02189,0.3333333333333333,0.52074
8fe0fc5e-1800-4ebe-84e4-b40046edb706,0.41978,0.3754,0.0,0.34813
37bb5a4b-c6c8-4518-ac78-5a7cd8705258,0.19058,0.24557,0.16666666666666666,0.37056
a7e45fd8-4391-4d7b-8783-7da138962a86,0.30494,0.47022,0.045454545454545456,0.29339
d9dd6480-8ddd-4ad7-9aab-5e1919398288,0.57657,0.30324,0.08333333333333333,0.45222
05af36dc-d73e-42ac-8c51-44dce8bdd8e0,0.22324,0.273,0.0,0.31675
56faa203-956a-4b2e-8304-8f12f7cc0891,0.14239,0.00918,0.0,0.37774
bbbe94f0-f03f-4bfe-a413-a305560a3288,0.24255,0.59313,0.07142857142857142,0.24028
8205c2bd-582e-441b-9fce-437ba1c1a845,0.2853,0.29234,0.14285714285714285,0.37861
e7ae588d-b473-4db6-9737-3fedf1381463,0.27115,0.15169,0.0,0.37315
c74cb02f-d0fc-406f-992c-24a6e94f2858,0.38797,0.16873,0.0,0.40641
424ae79e-eb87-4be8-b90b-30a11d9b3967,0.55527,0.0637,0.2,0.56386
89982811-16a2-4e14-bca1-237fa24ad9d9,0.38728,0.1704,0.0,0.40563
7d2f81ef-c30c-4555-8ed2-8b0c88656458,0.25473,0.00528,0.0,0.41648
5c8f181c-f4e6-474d-ae18-816459556e54,0.46116,0.09872,0.2222222222222222,0.52822
801bd5ef-825b-41a8-842c-3e30d4815958,0.2256,0.35232,0.0,0.29109
a4491e5a-8a75-4f45-9b8a-5118e67230bd,0.49609,0.03415,0.0,0.48731
10cc5f00-0476-4af4-850b-23c6fa83a336,0.33056,0.21531,0.0,0.37175
481b496d-aa27-41af-a169-f46234a7dda0,0.50379,0.06812,0.14285714285714285,0.52618
baed2f1d-76e5-4840-8e19-cc5297499f9a,0.36187,0.0065,1.0,0.78512
702523bf-ddf0-4961-93de-bf656bad437c,0.49179,0.70707,0.1,0.29491
270e8526-2918-4f83-b3be-ad0a43f3906c,0.5156,0.00049,0.0,0.50504
42887ae8-1fd1-403d-a71f-03f7d9f921eb,0.17068,0.15239,0.0,0.33943
b6003221-d7a8-4d7d-9b0a-4ab2c0595426,0.39932,0.59749,0.3125,0.37144
6740305a-10e0-42b1-9cd8-d97bc75c5379,0.31655,0.26676,0.09090909090909091,0.38023
f014aa43-6682-432d-9d6f-e6f5d51bbfd9,0.53577,0.59606,0.5,0.4799
1cc42b9f-4d7d-4a3e-80fc-40a0c5801aba,0.49738,0.15092,0.0,0.44882
0ce0d1e7-74e9-4426-b3e3-9f6f39fead66,0.22381,0.19281,0.0,0.34367
152c4fd4-7abf-4342-8d8d-2cc4f0aa89d8,0.04273,0.25547,0.0,0.26242
0c7544a3-d0d4-41ea-b149-6bf5098d29be,0.38381,0.29011,0.0,0.36457
474731e0-1ba9-4090-a5e2-41af24e694a0,0.29939,0.00023,0.0,0.43305
950f6df1-2f1e-48d3-aab8-540562a0ed5d,0.45429,0.16074,0.0,0.43118
4a68871c-ffe9-4236-be53-faa790c3fea0,0.21997,0.01238,0.06666666666666667,0.42475
7bec8641-4a3e-4afc-a93f-f27f67ecb757,0.44162,0.3036,0.1,0.41267
9e9864df-4a70-4bc1-a24a-641743939d20,0.41772,0.05941,0.4444444444444444,0.60092
cf1e82af-4278-4459-aa90-e8c65a166b64,0.39605,0.34343,0.0,0.35087
669ad689-3829-4cec-9d8d-3d339fdb4fbf,0.36615,0.4261,0.2222222222222222,0.38742
e6e3614d-c372-4e56-9671-96ab4439461c,0.60583,0.24576,0.25,0.53669
c316c04c-dee8-47ff-8ac0-ba8981fdf921,0.50332,0.1855,0.18181818181818182,0.49988
aa2ddd77-9657-41b3-8891-dd7ba2646bfb,0.46674,0.05898,0.0,0.46925
d00ac9d0-940d-4dc8-8dfd-8d53c17f5b38,0.4251,0.53721,0.10526315789473684,0.33105
1d316865-aaa2-4710-8199-7dc289b3788f,0.1823,0.20657,0.5,0.49191
a6aa1173-047d-43c7-8751-9209c5742f91,0.51138,0.27356,0.1,0.44594
ca444fe7-720d-4ef7-bfcd-df781a95fe5d,0.11324,0.05828,0.0,0.35165
c27f076d-f8c3-4073-b888-240bea0f5c3d,0.46693,0.26321,0.29411764705882354,0.49928
50612b63-67ca-4502-b283-1e76574a22b6,0.67042,0.12805,0.5,0.68079
62e8dd87-7e50-494a-92cc-06dbbb976c80,0.46398,0.16103,0.1,0.46765
665c0f0b-1b97-4227-82de-758103f2791e,0.53528,0.17294,0.21428571428571427,0.52554
026f571b-91ec-4d9b-97a6-ba7f1574a0ea,0.39586,0.2755,0.125,0.41512
d5845301-c8d7-4801-a885-6f1258e05ba9,0.04701,0.06828,0.0,0.32624
9df1f42a-a37f-435a-b619-3ebe74b485e1,0.61567,0.13951,0.1,0.52539
2451ad8e-6a5d-49ba-b799-18fec299607b,0.56104,0.00449,0.0,0.51885
322ba7a7-d29c-405f-9aab-2ec74c0de748,0.34689,0.17582,0.0,0.39036
64a14856-6909-462a-a7c2-89d3d3491dc6,0.36597,0.00033,1.0,0.78855
91b324f7-58da-4f22-bf62-a35f067bc67f,0.46556,0.14553,0.2857142857142857,0.53525
d060546c-5000-4e87-b18f-7870f4fd0b87,0.18838,0.08363,0.07142857142857142,0.39206
0c206d0f-c4c9-4f55-9948-b8e7dbca6ae7,0.3016,0.38888,0.0,0.30424
6b580338-6767-416a-b0b5-a89d4d15d9fb,0.42372,0.69796,0.25,0.32525
186d8673-b726-4e67-b5db-85c671c92daf,0.20548,0.16723,0.23076923076923078,0.42301
29194015-16aa-4a55-a793-4854d771aafc,0.42152,0.11894,0.125,0.47586
31879c14-83d1-461f-b1e2-e7606645e5c6,0.44915,0.27141,0.1,0.42591
857756c3-9b78-41c3-9625-4104b9655807,0.3773,0.0893,0.0,0.42933
4b2e6ba9-8953-4a39-a0bc-f0aa7e5fb20e,0.42181,0.33027,0.058823529411764705,0.38345
3e727137-38d7-43d1-930e-d75ebe3b581f,0.55121,0.19052,0.1875,0.51606
e60cf6bb-e3de-472f-8dc1-0e4b3514a67f,0.18608,0.49648,0.36363636363636365,0.35108
d9ef2eb4-874f-4345-be91-0fd99f946814,0.35209,0.24634,0.14285714285714285,0.4162
b5ca67ef-287c-468b-8806-54340c8923a3,0.74948,0.59954,0.24,0.46331
8b78fa30-5938-4c69-919b-aa36d6bb5d94,0.35004,0.39636,0.07692307692307693,0.34353
684b86dc-c3a9-40de-bc9d-c8242fdeb490,0.56147,0.30893,0.0,0.41751
a81cf39e-2299-43a0-8348-5bbc7d9bd0d0,0.80463,0.21876,1.0,0.86196
01f38c78-c39f-4ae7-ae01-ba8c11b6b59b,0.21599,0.39213,0.2,0.34129
dd66bd35-5ea2-4f91-9fd3-5cfbf15d1115,0.1998,0.10726,0.0,0.36418
028e6a7b-afef-4b55-a2e7-03d52f7084b2,0.52119,0.11251,0.0,0.46956
c7ab44ca-a393-4987-96e1-5f7f92e53c0b,0.5168,0.09718,0.1,0.50654
f11c39ef-787e-48e4-aee1-13d2a146b9e9,0.44057,0.17439,0.5,0.58873
3d714dfc-91c1-4268-b98f-7661cee70082,0.62319,0.21378,0.25,0.55314
719e625b-41ea-41dc-97f8-7d050b17439a,0.44086,0.22256,0.2,0.47277
e9a2dec5-4053-435a-b81e-c9d6ce9c5744,0.30927,0.14974,0.2,0.45318
7e4ed7b1-8022-4f0a-b05d-3318dcb7a64b,0.19661,0.04672,0.2857142857142857,0.47853
9926fcf4-69e9-47bb-9e96-19fdce0bcd3e,0.86631,0.04289,0.3333333333333333,0.71892
f7ac8c71-35f1-4130-99b2-57d9ddfc5cfe,0.52312,0.17011,0.0,0.451
35860a33-90d4-43a0-83e5-ae9264544fb1,0.41663,0.0331,0.5,0.62784
ed9de0f5-9966-4a4d-b165-1c5cd156cba6,0.33977,0.00999,0.0,0.44326
44414f5c-f84d-4db8-9687-994591587869,0.5793,0.3221,0.1111111111111111,0.4561
31a3b4fb-decc-436e-9596-2b2be394c58d,0.40425,0.19177,0.16666666666666666,0.45972
47e2d77c-2a55-40dc-8acb-2dfb3fcfc5cd,0.34048,0.61511,0.5714285714285714,0.43227
f33b8a4c-7e32-4e8b-b9a8-72c7a3bf8d20,0.65817,0.71962,0.3333333333333333,0.42396
279440a8-abe4-45ba-999c-17603b074e54,0.39285,0.00926,0.0,0.4612
eb24f617-7d1a-4a93-9be7-6dee13fdcdc8,0.23526,0.21185,0.1111111111111111,0.37817
c22b5c32-b518-41be-9fd2-ae418e010b30,0.56304,0.27288,0.0,0.43005
ec70426d-c359-4d25-9825-763721bfae06,0.4607,0.10375,0.0,0.45232
7f06b27c-78ee-4332-93b8-bd1f91f753db,0.44485,0.26697,0.23076923076923078,0.46955
83e35955-5a4b-49b4-9eac-613971011488,0.59368,0.35633,0.21428571428571427,0.48388
06387693-532b-44cb-b7ff-1f1ff8d269e6,0.53258,0.12487,0.25,0.55257
36abc3cb-5b1f-4512-8ba0-d4e7fcd15abc,0.47943,0.02413,0.4,0.61843
95613476-3568-434d-b612-3981f2c7c4d7,0.21727,0.01608,0.0,0.4004
6fd5e9fa-5e6e-49fa-b0d8-c9d606573a5e,0.67363,0.22523,0.08333333333333333,0.51058
83c672d1-1ff0-49d2-8d47-bc633bbe7523,0.24738,0.36391,0.0,0.29449
d5cbf929-d279-41b6-a8d4-63f8605372a9,0.4572,0.08838,0.42857142857142855,0.59913
4fec9266-19d3-43ed-abbf-27a4322f0a44,0.33007,0.14694,0.15,0.44438
268e9cd2-9116-42f8-bb4b-f2804883fb75,0.40264,0.34126,0.0,0.35379
7172d7d8-c440-45b4-80b6-7bdcf7f3f649,0.35529,0.43241,0.25,0.39096
59e1628c-4a2a-41f5-8f9d-78fdf7aa3f39,0.52744,0.19939,0.5,0.60935
613e1d35-8855-4693-a9b5-2f8a72528c4d,0.32182,0.35279,0.125,0.36468
8a11107b-6732-4d97-b57d-8f0dd9065c98,0.38348,0.15852,0.0,0.40832
52f873f0-6ca9-46d3-98a3-2424e62784c2,0.62546,0.21842,0.0,0.46901
8f3c4336-c76e-4dc5-adb2-8bbf2cb34fa3,0.46463,0.2222,0.16666666666666666,0.4697
6d22a531-c8b9-451b-8509-a384dacbdc34,0.42372,0.28983,0.08333333333333333,0.40574
56482fad-e48d-4bf1-8dc2-cc525e830b8c,0.40132,0.31277,0.0,0.36285
ad0e81fa-6f27-4793-b4d6-a7b6c84188b7,0.47761,0.33792,0.2222222222222222,0.45397
bdc338db-99c0-43dc-aa6c-a690e14dbdee,0.58729,0.69055,0.42857142857142855,0.44177
2290c833-db18-4948-bcc5-81b336d76a62,0.20477,0.23805,0.0,0.32224
098b8902-8115-4915-86ee-c24a2c97f5cd,0.44143,0.27055,0.0,0.39029
6f2465ce-fa75-4201-89b1-2c0643ae735c,0.23186,0.34585,0.16666666666666666,0.35089
cd76aeac-7843-4d4b-a6c3-a20998331aeb,0.2876,0.47071,0.1111111111111111,0.30933
0bc60db9-b901-4479-bd91-45fa08254c39,0.1474,0.1634,0,0.328
1f92761c-b0b8-4299-aef8-2cd8923b1a97,0.49082,0.00046,1.0,0.83012
e58b5f6f-02ac-4d72-ac49-082a3f8810a3,0.28937,0.25394,0.125,0.38681
5af64ee6-1c2a-48ae-848d-3c7b8731aa25,0.01485,0.16902,0.0,0.28194
912fa09c-36eb-45f8-8b5c-9908d475993d,0.46467,0.40448,0.08333333333333333,0.38117
c86dde3e-dc8f-4697-a27b-cae3f5077850,0.4696,0.2169,0.2,0.48423
840e5c88-0140-4ca3-a02c-070e9b924bbf,0.13162,0.0931,0.5,0.51284
1a17d3bd-e623-425c-8688-4e866b3af2a9,0.32699,0.09382,0.25,0.49439
bb42dfe9-eb4d-4042-a3c5-70f0da82a79c,0.20287,0.02884,0.0,0.39134
4814c18c-6625-4b50-a73c-e54066abdfc9,0.57707,0.59585,0.25,0.41041
dab73a85-3045-4de8-8437-889dc112a87a,0.39058,0.13574,0.3333333333333333,0.52939
d6719ee6-c6cb-4bdf-bfae-4d8df63077a4,0.08685,0.01256,0.0,0.3581
866167a3-9dcc-406a-be08-5ad7b50fbe8a,0.34948,0.25263,0.0,0.36562
29cdb2b4-3ff5-4d8b-b43e-b6306c9be94a,0.14106,0.00985,0.0,0.37707
83eca99b-847c-47b0-ac82-cfacceddf579,0.51184,0.0706,0.07142857142857142,0.50422
ef484dfb-eac9-4454-9c7d-ed35e9a8fcb1,0.23209,0.00608,0.0,0.40867
f82ac318-496b-447c-9314-ab4ee6c4e1ab,0.11899,0.05873,0.0,0.35342
4dd30434-d536-4a5a-b629-840d262b2de8,0.00814,0.25248,1.0,0.58522
0d6079b1-3503-41ab-ac8b-9b033e58d545,0.48055,0.28758,0.0,0.39766
65f672e1-6be7-4ace-bb64-9473ff1618f2,0.25882,0.11281,0.4,0.51534
91c84d56-f2fd-4631-ab0f-026ea3601915,0.38323,0.33446,0.2,0.41626
3812a743-e025-47f8-82f3-6ca4571acd7a,0.44349,0.11215,0.4,0.57711
ea50e9d9-cfce-4cf9-8ba0-0a4977137014,0.37358,0.2896,0.09090909090909091,0.39163
e06f24bb-f937-4947-9d41-fdbea266e99f,0.54965,0.25115,0.14285714285714285,0.48045
fabc18cb-dc84-4f63-b566-cecd4fc63865,0.68595,0.2092,0.5,0.65892
93eafdd4-6b13-4cb3-a505-ecf9a86b8514,0.25134,0.41454,0.18181818181818182,0.33954
fddbc8ff-7af9-4b80-8499-570d79bc292d,0.26383,0.00239,0.5,0.58715
182fe6df-1523-450b-9847-f1bab581fb07,0.29707,0.38534,0.125,0.34558
1ef08655-f337-4842-8cb0-8a02e745bdfc,0.39038,0.01822,0,0.45739
1bd4a994-0b48-41a5-b67b-e33e65c53010,0.66043,0.3546,0.2857142857142857,0.53051
85d2894c-d3e3-4a9e-a61e-207fc100ce26,0.39255,0.18785,0.0,0.40157
120c4c2d-6d08-4df2-8f7d-df8d0c5f71e8,0.54136,0.15993,0.07692307692307693,0.48612
9d67cec2-033d-48f5-bd61-9d48d96b8c74,0.37216,0.19521,0.1111111111111111,0.42935
c9a399a4-a08d-4ab5-a837-a21236f0ff45,0.03533,0.04596,0.0,0.32979
862fd4cd-d2b2-4ac2-bbac-6a92fbaf959d,0.62539,0.30619,0.0,0.43973
7a141bbb-e40a-4694-a674-6097711db4d4,0.38007,0.19315,0.0,0.39564
104e9bf8-3c44-4171-8aed-65cc0324f50f,0.41308,0.58109,0.11764705882352941,0.31655
65c51874-0f82-4688-844a-e46c8fc80358,0.44673,0.74041,0.17647058823529413,0.29426
c8d254d9-77ff-47c3-86de-c99e062f8a48,0.55052,0.40228,0.0,0.38275
7c62baf9-7060-45cf-9683-02bdc88f3389,0.37039,0.2711,0.13043478260869565,0.40991
bf5fd025-2724-4011-b6cf-f3a6e54421ee,0.23412,0.03368,0.0,0.40015
6c59d55a-f214-4d6c-9c5d-4602b5474b59,0.31581,0.44687,0.4,0.42298
078c4ffa-228c-4307-a08b-a6b3d89c5a05,0.13889,0.31449,0.22727272727272727,0.35056
6f4197ca-4473-43a6-80a7-1146b8720714,0.69961,0.50663,0.23076923076923078,0.47458
88a78c2c-14ed-4a67-8fae-60087dea017b,0.7187,0.00534,0.0,0.57112
2eb5e422-8b0b-4bcd-9d2e-ae066f0f4429,0.40831,0.19633,0.1111111111111111,0.44103
6b60e8c6-078a-4e16-aa8e-ad5c6d77d3e4,0.4084,0.23124,0.0,0.39239
f9179c6a-1849-448c-931d-73ca493e2fbd,0.4385,0.01857,0.09090909090909091,0.50361
9c06f34d-494e-4c0d-9b33-b10271983f03,0.41276,0.11145,0.125,0.47544
6b85988c-3f87-441c-b4c7-59bea053a61c,0.51331,0.55672,0.1111111111111111,0.3559
e66c640c-0c4e-43c9-8325-83e33a719707,0.30451,0.13143,0.25,0.47436
313147b7-c591-4d7b-9d4c-da9f3aafe9df,0.61257,0.34226,0.05,0.4401
8dc54d83-671f-4111-ae1f-8b229717b5e2,0.15849,0.21464,0.42857142857142855,0.45747
e7403264-a908-4dc7-8c52-e0e6c1818e8f,0.57817,0.27079,0.0,0.43579
9c55e854-9525-4aa4-ab45-fae73a8915aa,0.28655,0.25005,0.14285714285714285,0.39312
2e51f25d-6ecc-4d0e-8e3b-c187a8e628dc,0.61896,0.33574,0.05555555555555555,0.44626
97a3e6ea-e1a4-45e2-a2f6-1a62a2e6cd1c,0.48307,0.08413,0.0,0.46631
97772e9f-f3fd-47c5-9072-50dd937f8043,0.58807,0.09013,0.25,0.58265
125699de-4ef1-4301-85cd-08ef3f68b503,0.18023,0.30039,0.0,0.29328
d8fffaf0-2074-48e5-9aa8-755d7fc41758,0.48857,0.26587,0.07692307692307693,0.43321
714c3059-4663-4549-ae71-27b708bbe4af,0.41908,0.01534,0.0,0.46791
0b30bdca-ee77-47dd-88ba-fc77466eb783,0.35179,0.28531,0.0,0.35549
751344e9-02f1-4f3c-844d-12f3259002a3,0.45975,0.21145,0.3333333333333333,0.52721
eec53ed2-68cf-4aff-9f2e-334b83b09d0c,0.21896,0.0198,0.5,0.56639
3da86dc4-fcf7-460d-9bb5-502a3b5da7a8,0.11453,0.01464,0.5,0.5333
c34f05de-bcaa-4e02-b8ab-6c01d78011a6,0.46236,0.39806,0.13333333333333333,0.39921
df1cd17c-b21f-4b05-a183-17c25672c104,0.53106,0.56692,0.15789473684210525,0.37401
38f82af2-a9b1-4f99-8bd5-312e5f200fbe,0.41264,0.3796,0.07142857142857142,0.36816
517bf92b-dc3d-4935-8eeb-ef98a9ff8b35,0.15188,0.16408,0.0,0.32927
35a94b93-875b-4de1-aa52-afdf1474602d,0.46342,0.29343,0.10526315789473684,0.42508
6e2db604-4a5b-4831-a3b6-c0c59efb772a,0.70649,0.59024,0.1111111111111111,0.40912
f6202331-7c42-4025-ab46-ea405d1d2398,0.56262,0.33277,0.2,0.47662
299c2afd-6719-445e-a1f7-766d5a7be12e,0.44692,0.48133,0.04,0.3352
f889dde3-7f8b-4735-bb7c-e0b2cd94cc4b,0.37399,0.30624,0.0,0.35592
f8bb455a-6733-4ecf-8429-498ca4b851a6,0.43,0.06032,0.0,0.45656
6619b9ca-d9c0-4fcb-a478-1925828c5187,0.40543,0.22766,0.0,0.39259
218eda75-2e8b-412f-8786-262f04a7fc99,0.52301,0.17914,0.0,0.44796
2f74a43e-415d-4618-8a36-1a8dd5eaf017,0.34556,0.02566,0.0,0.43997
1ac35f2b-dc11-47c5-a445-5800b70253f6,0.39487,0.33366,0.2727272727272727,0.44465
67a3d634-6906-413a-8d2f-c4d95236f2a0,0.44161,0.33265,0.0625,0.39049
fe922612-161d-489f-9d9a-f32a5f8837d8,0.54215,0.22374,0.0,0.43947
dea790e1-d376-4efc-9c97-c374d54243af,0.33388,0.47945,0.125,0.32648
79da5feb-adc3-4dfd-962a-3bc7b318e83a,0.40621,0.16122,0.2,0.48166
d4ea99c6-050f-4bdf-8e26-4da809c9e3ff,0.64057,0.00665,0.0,0.54464
a980e1ac-809e-42d7-90a3-79279066f809,0.33364,0.00057,0.0,0.44436
66293eee-e874-45e9-a39e-f80ac9479cb5,0.98393,0.00223,0.0,0.66057
44d522ab-f46b-45ba-91b0-1d04670734dc,0.57764,0.36284,0.3333333333333333,0.51604
87a8ca7c-16e2-4fbc-9a90-1877d9e0dc21,0.50318,0.17065,0.3333333333333333,0.55529
d80c2515-3cb8-40f7-9be3-3c4b915e8608,0.64272,0.05508,0.0,0.52921
28824054-0f03-4a32-87ef-9d41cb085d30,0.68085,0.00324,1.0,0.89254
3addad68-4a33-4ecd-b56f-16db0fbc37ea,0.22901,0.00444,0.6666666666666666,0.63041
cfc9b512-4551-4eab-ae5f-66978b6d71e4,0.41151,0.00192,0.1111111111111111,0.5069
282a68d5-c521-46c5-9bd6-e9ae31e95de4,0.2492,0.24669,0.0,0.33417
cf109471-0b7e-43f3-af7d-c58c256299be,0.56441,0.00543,1.0,0.85299
119ba071-b55a-4394-bebb-cd844fbf3003,0.33622,0.00721,0.0,0.443
4989f970-1975-4c5c-8fc8-fbf0df2c6802,0.20122,0.00299,1.0,0.73274
3d36e4b2-81f0-4591-a5b7-b971aab7faba,0.21175,0.00264,0.0,0.40304
d885e0c7-bc94-4879-a3d8-30707080b2a4,0.23355,0.00361,1.0,0.74331
8acafb94-e262-4ede-8743-a8d710d6d1db,0.70762,0.03299,0.0,0.55821
0990682d-018a-45a6-8949-4ad3b9a59cb1,0.10472,0.00754,0.5,0.53239
cbb55e00-e3ad-4953-bf46-75388bab5ba5,0.31568,0.15202,0.14285714285714285,0.43551
f54eeb83-61fa-4b0e-91ce-ccbe1cd77210,0.3524,0.00672,0.0,0.44856
fa13348f-91f9-4326-9ece-61580a86e1e9,0.3044,0.00267,0.0,0.43391
5528b041-9736-4486-ba06-5665518a04f0,0.36632,0.06495,0.0,0.43379
dad24685-e467-4fd2-a192-939bbc9d98f2,0.7776,0.10903,0.0,0.55619
7c9c43a3-28e4-46fb-b68f-c67ac173cea6,0.47265,0.00328,0.0,0.48979
c3028084-9042-454d-ba51-bea5782a0f21,0.13398,0.00843,0.5,0.54185
e31e95cc-f3f4-4e88-b821-e59ee3b88c3c,0.27733,0.02431,0.0,0.41767
a5ee3238-c7fb-4a1d-aa5d-ee246afa6936,0.25781,0.06052,1.0,0.73243
110b74ed-ef46-4a0c-bb4e-1cfd10fc69f9,0.39283,0.08596,0.0,0.43562
159dd6dd-accd-42d0-a923-82f7825adc17,0.34178,0.41424,0.0,0.30918
8eaf326f-cf59-4a89-89fa-5cec70bc1c2b,0.40879,0.22301,1.0,0.72859
738f5153-98ba-4c28-8975-56dc70913b47,0.50355,0.01763,0.0,0.49531
506d7dd8-5820-4964-917a-0fbd33320320,0.19884,0.58006,0.05263157894736842,0.2238
ee7874a5-ea26-496f-a2db-6fea0d58f2e0,0.42341,0.23103,0.375,0.52246
fd58d172-20f9-414f-b631-feef01c19c2d,0.18235,0.31011,0.0,0.29075
765ea69b-cf0e-43d1-8b1d-6b807c680ab5,0.50581,0.16266,0.1,0.48105
6e707c7b-30cc-4cea-9cc2-e22a3185f182,0.30665,0.00281,0.25,0.51795
3597bbce-9fac-464e-9276-251da9895cd4,0.24625,0.00373,1.0,0.74751
b82fea6f-619f-407b-8633-9f9e20ce1ae4,0.23896,0.07998,0.0,0.38633
c72a3ee7-2dc6-42cb-9b33-917f363d9676,0.84933,0.37009,0.0,0.49308
b87f8630-5559-4ad8-83b7-2b55297b0cdb,0.23158,0.04363,0.0,0.39598
5a0b47c4-77ae-4abf-9601-d321863466c2,0.44851,0.00808,0.0,0.48014
f91020d7-73b2-4970-a969-65c11271a918,0.27251,0.25389,0.5,0.50621
03f2b12a-bad7-4ceb-8875-e86384e9ea98,0.22397,0.07607,0.2,0.4493
